split,subject_key,site,threshold,min_size_voxels,dice,predicted_voxels,reference_voxels,volume_ratio,recall_voxelwise
train,training_Amsterdam_GE3T_109,Amsterdam,1.15,2,0.010178117048346057,98488,548,179.72262773722628,0.9197080291970803
train,training_Amsterdam_GE3T_109,Amsterdam,1.15,3,0.010152798605763385,98144,548,179.09489051094891,0.9142335766423357
train,training_Amsterdam_GE3T_109,Amsterdam,1.15,5,0.009991656661443601,97734,548,178.34671532846716,0.8959854014598541
train,training_Amsterdam_GE3T_109,Amsterdam,1.2,0,0.0134345710553889,69123,548,126.13686131386861,0.8540145985401459
train,training_Amsterdam_GE3T_109,Amsterdam,1.2,2,0.013398929243235422,68562,548,125.11313868613139,0.8448905109489051
train,training_Amsterdam_GE3T_109,Amsterdam,1.2,3,0.013373736196497772,68094,548,124.25912408759125,0.8375912408759124
train,training_Amsterdam_GE3T_109,Amsterdam,1.2,5,0.012906450285176691,67480,548,123.13868613138686,0.801094890510949
train,training_Amsterdam_GE3T_109,Amsterdam,1.25,0,0.01808946138843046,46109,548,84.1405109489051,0.7700729927007299
train,training_Amsterdam_GE3T_109,Amsterdam,1.25,2,0.018295995306490516,45473,548,82.97992700729927,0.7682481751824818
train,training_Amsterdam_GE3T_109,Amsterdam,1.25,3,0.01804887688558066,44995,548,82.10766423357664,0.75
train,training_Amsterdam_GE3T_109,Amsterdam,1.25,5,0.017729469675033967,44349,548,80.92883211678833,0.7262773722627737
train,training_Amsterdam_GE3T_109,Amsterdam,1.3,0,0.02395129007299761,29179,548,53.246350364963504,0.6496350364963503
train,training_Amsterdam_GE3T_109,Amsterdam,1.3,2,0.02416772816469859,28499,548,52.00547445255474,0.6405109489051095
train,training_Amsterdam_GE3T_109,Amsterdam,1.3,3,0.02401432433381315,27935,548,50.97627737226277,0.6240875912408759
train,training_Amsterdam_GE3T_109,Amsterdam,1.3,5,0.023315223257654807,27245,548,49.71715328467153,0.5912408759124088
train,training_Amsterdam_GE3T_109,Amsterdam,1.35,0,0.032619886209699266,17907,548,32.67700729927007,0.5492700729927007
train,training_Amsterdam_GE3T_109,Amsterdam,1.35,2,0.033241927360232806,17321,548,31.607664233576642,0.541970802919708
train,training_Amsterdam_GE3T_109,Amsterdam,1.35,3,0.0323081345214142,16847,548,30.74270072992701,0.5127737226277372
train,training_Amsterdam_GE3T_109,Amsterdam,1.35,5,0.032989201376527826,16306,548,29.755474452554743,0.5072992700729927
train,training_Amsterdam_GE3T_109,Amsterdam,1.4,0,0.04371976348324673,10614,548,19.368613138686133,0.44525547445255476
train,training_Amsterdam_GE3T_109,Amsterdam,1.4,2,0.04390655783844638,10111,548,18.4507299270073,0.42700729927007297
train,training_Amsterdam_GE3T_109,Amsterdam,1.4,3,0.04344874405974202,9763,548,17.815693430656935,0.40875912408759124
train,training_Amsterdam_GE3T_109,Amsterdam,1.4,5,0.04378089377584989,9365,548,17.08941605839416,0.395985401459854
train,training_Amsterdam_GE3T_109,Amsterdam,1.5,0,0.08558329088130413,3378,548,6.164233576642336,0.30656934306569344
train,training_Amsterdam_GE3T_109,Amsterdam,1.5,2,0.08891298454865817,3141,548,5.731751824817518,0.29927007299270075
train,training_Amsterdam_GE3T_109,Amsterdam,1.5,3,0.08757463747512084,2969,548,5.4178832116788325,0.28102189781021897
train,training_Amsterdam_GE3T_109,Amsterdam,1.5,5,0.08433734939759036,2772,548,5.0583941605839415,0.25547445255474455
train,training_Amsterdam_GE3T_109,Amsterdam,1.6,0,0.12125249833444371,953,548,1.739051094890511,0.16605839416058393
train,training_Amsterdam_GE3T_109,Amsterdam,1.6,2,0.1239193083573487,840,548,1.532846715328467,0.15693430656934307
train,training_Amsterdam_GE3T_109,Amsterdam,1.6,3,0.12576687116564417,756,548,1.3795620437956204,0.14963503649635038
train,training_Amsterdam_GE3T_109,Amsterdam,1.6,5,0.11092150170648464,624,548,1.1386861313868613,0.11861313868613138
train,training_Amsterdam_GE3T_110,Amsterdam,1.05,0,0.00868449715599661,205658,917,224.27262813522356,0.9781897491821155
train,training_Amsterdam_GE3T_110,Amsterdam,1.05,2,0.008689881664543443,205530,917,224.1330425299891,0.9781897491821155
train,training_Amsterdam_GE3T_110,Amsterdam,1.05,3,0.008695441436638151,205398,917,223.98909487459105,0.9781897491821155
train,training_Amsterdam_GE3T_110,Amsterdam,1.05,5,0.008691181748518328,205269,917,223.8484187568157,0.9770992366412213
train,training_Amsterdam_GE3T_110,Amsterdam,1.1,0,0.010436664456001955,170977,917,186.4525627044711,0.9781897491821155
train,training_Amsterdam_GE3T_110,Amsterdam,1.1,2,0.010449612944938578,170764,917,186.22028353326064,0.9781897491821155
train,training_Amsterdam_GE3T_110,Amsterdam,1.1,3,0.01044696938781459,170616,917,186.05888767720828,0.9770992366412213
train,training_Amsterdam_GE3T_110,Amsterdam,1.1,5,0.010433503918399263,170454,917,185.88222464558342,0.9749182115594329
train,training_Amsterdam_GE3T_110,Amsterdam,1.15,0,0.013009691783812102,136519,917,148.87568157033806,0.9749182115594329
train,training_Amsterdam_GE3T_110,Amsterdam,1.15,2,0.013030835270710502,136296,917,148.63249727371866,0.9749182115594329
train,training_Amsterdam_GE3T_110,Amsterdam,1.15,3,0.013033927620104068,136110,917,148.42966194111233,0.9738276990185387
train,training_Amsterdam_GE3T_110,Amsterdam,1.15,5,0.012989764533120977,135960,917,148.2660850599782,0.9694656488549618
train,training_Amsterdam_GE3T_110,Amsterdam,1.2,0,0.0166702688480224,105500,917,115.04907306434023,0.9672846237731734
train,training_Amsterdam_GE3T_110,Amsterdam,1.2,2,0.016682217886730567,105184,917,114.70447110141767,0.965103598691385
train,training_Amsterdam_GE3T_110,Amsterdam,1.2,3,0.016603231869138577,104966,917,114.46673936750273,0.9585605234460196
train,training_Amsterdam_GE3T_110,Amsterdam,1.2,5,0.01664079360872364,104727,917,114.20610687022901,0.9585605234460196
train,training_Amsterdam_GE3T_110,Amsterdam,1.25,0,0.021690249326061842,79580,917,86.78298800436205,0.9520174482006543
train,training_Amsterdam_GE3T_110,Amsterdam,1.25,2,0.021774415062301794,79177,917,86.34351145038168,0.95092693565976
train,training_Amsterdam_GE3T_110,Amsterdam,1.25,3,0.021770754953599196,78823,917,85.95747001090513,0.9465648854961832
train,training_Amsterdam_GE3T_110,Amsterdam,1.25,5,0.02176733639856396,78468,917,85.57033805888767,0.9422028353326063
train,training_Amsterdam_GE3T_110,Amsterdam,1.3,0,0.029040873592751613,58241,917,63.51254089422029,0.9367502726281353
train,training_Amsterdam_GE3T_110,Amsterdam,1.3,2,0.029175187457396046,57763,917,62.99127589967284,0.9334787350054525
train,training_Amsterdam_GE3T_110,Amsterdam,1.3,3,0.02921610314793224,57407,917,62.603053435114504,0.9291166848418757
train,training_Amsterdam_GE3T_110,Amsterdam,1.3,5,0.029076308001176897,56862,917,62.00872410032716,0.916030534351145
train,training_Amsterdam_GE3T_110,Amsterdam,1.35,0,0.03919346460782925,41437,917,45.18756815703381,0.9051254089422028
train,training_Amsterdam_GE3T_110,Amsterdam,1.35,2,0.03964041505283795,40909,917,44.61177753544166,0.9040348964013086
train,training_Amsterdam_GE3T_110,Amsterdam,1.35,3,0.0396752525008457,40469,917,44.1319520174482,0.8953107960741549
train,training_Amsterdam_GE3T_110,Amsterdam,1.35,5,0.038937792707745875,39866,917,43.474372955288985,0.8658669574700109
train,training_Amsterdam_GE3T_110,Amsterdam,1.4,0,0.05298281092012133,28753,917,31.355507088331517,0.8571428571428571
train,training_Amsterdam_GE3T_110,Amsterdam,1.4,2,0.05369035358736698,28213,917,30.766630316248637,0.8527808069792803
train,training_Amsterdam_GE3T_110,Amsterdam,1.4,3,0.05376044568245125,27803,917,30.319520174482008,0.8418756815703381
train,training_Amsterdam_GE3T_110,Amsterdam,1.4,5,0.053308692870850806,27221,917,29.68484187568157,0.8178844056706652
train,training_Amsterdam_GE3T_110,Amsterdam,1.5,0,0.09730046089692004,12752,917,13.906215921483097,0.7251908396946565
train,training_Amsterdam_GE3T_110,Amsterdam,1.5,2,0.09969082271321922,12344,917,13.461286804798256,0.7208287895310797
train,training_Amsterdam_GE3T_110,Amsterdam,1.5,3,0.10152441383579665,12006,917,13.092693565976008,0.7153762268266085
train,training_Amsterdam_GE3T_110,Amsterdam,1.5,5,0.10222929936305733,11643,917,12.696837513631406,0.7001090512540894
train,training_Amsterdam_GE3T_110,Amsterdam,1.6,0,0.17926421404682275,5063,917,5.521264994547438,0.5845147219193021
train,training_Amsterdam_GE3T_110,Amsterdam,1.6,2,0.1849912739965096,4813,917,5.248636859323883,0.5779716466739367
train,training_Amsterdam_GE3T_110,Amsterdam,1.6,3,0.18761253150882248,4637,917,5.0567066521265,0.5681570338058888
train,training_Amsterdam_GE3T_110,Amsterdam,1.6,5,0.18576779026217227,4423,917,4.823336968375136,0.5408942202835333
train,training_Amsterdam_GE3T_112,Amsterdam,1.05,0,0.02468613012758683,125883,1638,76.85164835164835,0.960927960927961
train,training_Amsterdam_GE3T_112,Amsterdam,1.05,2,0.02471035197337436,125758,1638,76.77533577533578,0.960927960927961
train,training_Amsterdam_GE3T_112,Amsterdam,1.05,3,0.024728209639917047,125666,1638,76.71916971916971,0.960927960927961
train,training_Amsterdam_GE3T_112,Amsterdam,1.05,5,0.024749011376054467,125559,1638,76.65384615384616,0.960927960927961
train,training_Amsterdam_GE3T_112,Amsterdam,1.1,0,0.03418317724327101,89869,1638,54.86507936507937,0.9548229548229549
train,training_Amsterdam_GE3T_112,Amsterdam,1.1,2,0.034255281844481456,89618,1638,54.71184371184371,0.9542124542124543
train,training_Amsterdam_GE3T_112,Amsterdam,1.1,3,0.03429412540094029,89398,1638,54.57753357753358,0.9529914529914529
train,training_Amsterdam_GE3T_112,Amsterdam,1.1,5,0.0343665322847135,89148,1638,54.42490842490842,0.9523809523809523
train,training_Amsterdam_GE3T_112,Amsterdam,1.15,0,0.05151990390069739,58300,1638,35.592185592185594,0.9426129426129426
train,training_Amsterdam_GE3T_112,Amsterdam,1.15,2,0.05180581219553167,57892,1638,35.343101343101345,0.9413919413919414
train,training_Amsterdam_GE3T_112,Amsterdam,1.15,3,0.05199634876094526,57520,1638,35.11599511599512,0.938949938949939
train,training_Amsterdam_GE3T_112,Amsterdam,1.15,5,0.05219167588730956,57107,1638,34.86385836385836,0.9358974358974359
train,training_Amsterdam_GE3T_112,Amsterdam,1.2,0,0.08232100255025092,34829,1638,21.263125763125764,0.9163614163614163
train,training_Amsterdam_GE3T_112,Amsterdam,1.2,2,0.08346342551293488,34234,1638,20.8998778998779,0.9139194139194139
train,training_Amsterdam_GE3T_112,Amsterdam,1.2,3,0.08388446102538014,33744,1638,20.600732600732602,0.905982905982906
train,training_Amsterdam_GE3T_112,Amsterdam,1.2,5,0.08443499252787677,33158,1638,20.242979242979242,0.8968253968253969
train,training_Amsterdam_GE3T_112,Amsterdam,1.25,0,0.135837874008221,19284,1638,11.772893772893774,0.8675213675213675
train,training_Amsterdam_GE3T_112,Amsterdam,1.25,2,0.1394683631700942,18639,1638,11.37912087912088,0.8632478632478633
train,training_Amsterdam_GE3T_112,Amsterdam,1.25,3,0.1417203102032541,18091,1638,11.044566544566544,0.8534798534798534
train,training_Amsterdam_GE3T_112,Amsterdam,1.25,5,0.14371759283507043,17455,1638,10.656288156288156,0.8376068376068376
train,training_Amsterdam_GE3T_112,Amsterdam,1.3,0,0.22355185570586195,9894,1638,6.04029304029304,0.7869352869352869
train,training_Amsterdam_GE3T_112,Amsterdam,1.3,2,0.23491773308957953,9302,1638,5.678876678876679,0.7844932844932845
train,training_Amsterdam_GE3T_112,Amsterdam,1.3,3,0.24293353705118412,8834,1638,5.3931623931623935,0.7765567765567766
train,training_Amsterdam_GE3T_112,Amsterdam,1.3,5,0.24749367088607596,8237,1638,5.028693528693529,0.746031746031746
train,training_Amsterdam_GE3T_112,Amsterdam,1.35,0,0.35085536547433904,4792,1638,2.9255189255189253,0.6886446886446886
train,training_Amsterdam_GE3T_112,Amsterdam,1.35,2,0.3730397063730397,4356,1638,2.659340659340659,0.6825396825396826
train,training_Amsterdam_GE3T_112,Amsterdam,1.35,3,0.39270538243626063,4010,1638,2.4481074481074483,0.6770451770451771
train,training_Amsterdam_GE3T_112,Amsterdam,1.35,5,0.40845875404839016,3611,1638,2.2045177045177047,0.6544566544566545
train,training_Amsterdam_GE3T_112,Amsterdam,1.4,0,0.47814275129661643,2411,1638,1.471916971916972,0.590964590964591
train,training_Amsterdam_GE3T_112,Amsterdam,1.4,2,0.5052742616033755,2154,1638,1.315018315018315,0.5848595848595849
train,training_Amsterdam_GE3T_112,Amsterdam,1.4,3,0.5266666666666666,1962,1638,1.1978021978021978,0.5787545787545788
train,training_Amsterdam_GE3T_112,Amsterdam,1.4,5,0.5516206482593037,1694,1638,1.0341880341880343,0.561050061050061
train,training_Amsterdam_GE3T_112,Amsterdam,1.5,0,0.547244094488189,902,1638,0.5506715506715507,0.4242979242979243
train,training_Amsterdam_GE3T_112,Amsterdam,1.5,2,0.5524193548387096,842,1638,0.514041514041514,0.4181929181929182
train,training_Amsterdam_GE3T_112,Amsterdam,1.5,3,0.5468622656886716,816,1638,0.4981684981684982,0.40964590964590963
train,training_Amsterdam_GE3T_112,Amsterdam,1.5,5,0.5389072847682119,778,1638,0.47496947496947495,0.3974358974358974
train,training_Amsterdam_GE3T_112,Amsterdam,1.6,0,0.43398812243033347,551,1638,0.3363858363858364,0.28998778998779
train,training_Amsterdam_GE3T_112,Amsterdam,1.6,2,0.4303448275862069,537,1638,0.32783882783882784,0.2857142857142857
train,training_Amsterdam_GE3T_112,Amsterdam,1.6,3,0.42903374942209893,525,1638,0.32051282051282054,0.28327228327228327
train,training_Amsterdam_GE3T_112,Amsterdam,1.6,5,0.42379182156133827,514,1638,0.3137973137973138,0.2783882783882784
train,training_Amsterdam_GE3T_113,Amsterdam,1.05,0,0.08278017425331731,145859,6448,22.620812655086848,0.9776674937965261
train,training_Amsterdam_GE3T_113,Amsterdam,1.05,2,0.08286559316464016,145702,6448,22.596464019851116,0.9776674937965261
train,training_Amsterdam_GE3T_113,Amsterdam,1.05,3,0.08291900139425985,145604,6448,22.581265508684865,0.9776674937965261
train,training_Amsterdam_GE3T_113,Amsterdam,1.05,5,0.08298771576411107,145454,6448,22.55800248138958,0.9775124069478908
train,training_Amsterdam_GE3T_113,Amsterdam,1.1,0,0.11099076251111757,107111,6448,16.611507444168733,0.9773573200992556
train,training_Amsterdam_GE3T_113,Amsterdam,1.1,2,0.1112857369898815,106810,6448,16.56482630272953,0.9773573200992556
train,training_Amsterdam_GE3T_113,Amsterdam,1.1,3,0.1115042995151987,106588,6448,16.530397022332505,0.9773573200992556
train,training_Amsterdam_GE3T_113,Amsterdam,1.1,5,0.11177039264206334,106301,6448,16.485887096774192,0.9772022332506204
train,training_Amsterdam_GE3T_113,Amsterdam,1.15,0,0.15668260133452844,73880,6448,11.457816377171216,0.9759615384615384
train,training_Amsterdam_GE3T_113,Amsterdam,1.15,2,0.15770348837209303,73360,6448,11.377171215880892,0.9759615384615384
train,training_Amsterdam_GE3T_113,Amsterdam,1.15,3,0.15828298086606243,72992,6448,11.320099255583127,0.9750310173697271
train,training_Amsterdam_GE3T_113,Amsterdam,1.15,5,0.15913466409970614,72504,6448,11.244416873449131,0.9742555831265509
train,training_Amsterdam_GE3T_113,Amsterdam,1.2,0,0.2282813845674601,48125,6448,7.46355459057072,0.9660359801488834
train,training_Amsterdam_GE3T_113,Amsterdam,1.2,2,0.23062388855957322,47536,6448,7.3722084367245655,0.9654156327543424
train,training_Amsterdam_GE3T_113,Amsterdam,1.2,3,0.2322956762210845,47070,6448,7.299937965260546,0.9640198511166254
train,training_Amsterdam_GE3T_113,Amsterdam,1.2,5,0.23441283292978207,46416,6448,7.198511166253102,0.9609181141439206
train,training_Amsterdam_GE3T_113,Amsterdam,1.25,0,0.3316468092051575,30314,6448,4.701302729528536,0.9454094292803971
train,training_Amsterdam_GE3T_113,Amsterdam,1.25,2,0.33681122519580436,29685,6448,4.603753101736973,0.9437034739454094
train,training_Amsterdam_GE3T_113,Amsterdam,1.25,3,0.3409263264331657,29155,6448,4.521557071960298,0.9412220843672456
train,training_Amsterdam_GE3T_113,Amsterdam,1.25,5,0.34598214285714285,28496,6448,4.419354838709677,0.9375
train,training_Amsterdam_GE3T_113,Amsterdam,1.3,0,0.4636967565455256,19142,6448,2.9686724565756824,0.9201302729528535
train,training_Amsterdam_GE3T_113,Amsterdam,1.3,2,0.4736021741736941,18573,6448,2.8804280397022333,0.9188895781637717
train,training_Amsterdam_GE3T_113,Amsterdam,1.3,3,0.4800358174935895,18121,6448,2.8103287841191067,0.9145471464019851
train,training_Amsterdam_GE3T_113,Amsterdam,1.3,5,0.48820077412910473,17579,6448,2.726271712158809,0.9095843672456576
train,training_Amsterdam_GE3T_113,Amsterdam,1.35,0,0.5937730093615231,12566,6448,1.9488213399503722,0.8754652605459057
train,training_Amsterdam_GE3T_113,Amsterdam,1.35,2,0.6057019903173749,12142,6448,1.8830645161290323,0.8731389578163772
train,training_Amsterdam_GE3T_113,Amsterdam,1.35,3,0.6144234984655853,11800,6448,1.8300248138957815,0.8694168734491315
train,training_Amsterdam_GE3T_113,Amsterdam,1.35,5,0.6253922008068131,11400,6448,1.7679900744416874,0.8655397022332506
train,training_Amsterdam_GE3T_113,Amsterdam,1.4,0,0.6912698412698413,8672,6448,1.3449131513647643,0.8104838709677419
train,training_Amsterdam_GE3T_113,Amsterdam,1.4,2,0.7030417481621366,8379,6448,1.2994727047146402,0.8083126550868487
train,training_Amsterdam_GE3T_113,Amsterdam,1.4,3,0.7100430122209326,8199,6448,1.2715570719602978,0.8064516129032258
train,training_Amsterdam_GE3T_113,Amsterdam,1.4,5,0.7190948844311793,7959,6448,1.2343362282878412,0.8033498759305211
train,training_Amsterdam_GE3T_113,Amsterdam,1.5,0,0.7378572681045064,4958,6448,0.7689205955334988,0.652605459057072
train,training_Amsterdam_GE3T_113,Amsterdam,1.5,2,0.743403577120595,4846,6448,0.7515508684863523,0.6510545905707196
train,training_Amsterdam_GE3T_113,Amsterdam,1.5,3,0.7467474603457495,4774,6448,0.7403846153846154,0.6498138957816377
train,training_Amsterdam_GE3T_113,Amsterdam,1.5,5,0.7464725442617057,4679,6448,0.725651364764268,0.644075682382134
train,training_Amsterdam_GE3T_113,Amsterdam,1.6,0,0.6388717315215153,3266,6448,0.5065136476426799,0.48123449131513646
train,training_Amsterdam_GE3T_113,Amsterdam,1.6,2,0.6390899689762151,3222,6448,0.4996898263027295,0.4792183622828784
train,training_Amsterdam_GE3T_113,Amsterdam,1.6,3,0.6376811594202898,3212,6448,0.4981389578163772,0.47766749379652607
train,training_Amsterdam_GE3T_113,Amsterdam,1.6,5,0.634207240948814,3164,6448,0.49069478908188585,0.47270471464019853
train,training_Amsterdam_GE3T_114,Amsterdam,1.05,0,0.07876543416289782,114824,4797,23.936627058578278,0.9820721284135918
train,training_Amsterdam_GE3T_114,Amsterdam,1.05,2,0.078983988599212,114493,4797,23.867625599332918,0.9820721284135918
train,training_Amsterdam_GE3T_114,Amsterdam,1.05,3,0.07915518516029303,114235,4797,23.813841984573692,0.9820721284135918
train,training_Amsterdam_GE3T_114,Amsterdam,1.05,5,0.07933246888840241,113969,4797,23.758390660829686,0.9820721284135918
train,training_Amsterdam_GE3T_114,Amsterdam,1.1,0,0.11666314047118269,75554,4797,15.750260579528872,0.9770690014592454
train,training_Amsterdam_GE3T_114,Amsterdam,1.1,2,0.11748192151997093,74994,4797,15.633520950594122,0.9770690014592454
train,training_Amsterdam_GE3T_114,Amsterdam,1.1,3,0.11818399586469483,74520,4797,15.534709193245778,0.9770690014592454
train,training_Amsterdam_GE3T_114,Amsterdam,1.1,5,0.1189270162877201,73974,4797,15.420888055034396,0.9764436105899521
train,training_Amsterdam_GE3T_114,Amsterdam,1.15,0,0.18356338251626209,45627,4797,9.511569731081925,0.964769647696477
train,training_Amsterdam_GE3T_114,Amsterdam,1.15,2,0.18608205953338697,44923,4797,9.364811340421097,0.9643527204502814
train,training_Amsterdam_GE3T_114,Amsterdam,1.15,3,0.18802862719583605,44387,4797,9.253074838440693,0.9639357932040858
train,training_Amsterdam_GE3T_114,Amsterdam,1.15,5,0.190193898974929,43785,4797,9.127579737335834,0.9631019387116948
train,training_Amsterdam_GE3T_114,Amsterdam,1.2,0,0.2924760424760425,26091,4797,5.439024390243903,0.9416301855326246
train,training_Amsterdam_GE3T_114,Amsterdam,1.2,2,0.2982618465402154,25465,4797,5.308526162184699,0.9407963310402335
train,training_Amsterdam_GE3T_114,Amsterdam,1.2,3,0.3032891639200915,24937,4797,5.198457369189076,0.9399624765478424
train,training_Amsterdam_GE3T_114,Amsterdam,1.2,5,0.30864239887466977,24350,4797,5.076089222430686,0.9376693766937669
train,training_Amsterdam_GE3T_114,Amsterdam,1.25,0,0.43638015444405187,15016,4797,3.130289764436106,0.9011882426516573
train,training_Amsterdam_GE3T_114,Amsterdam,1.25,2,0.44773799036119605,14500,4797,3.0227225349176567,0.900562851782364
train,training_Amsterdam_GE3T_114,Amsterdam,1.25,3,0.4548572634689462,14154,4797,2.9505941213258287,0.8984782155513863
train,training_Amsterdam_GE3T_114,Amsterdam,1.25,5,0.4634146341463415,13735,4797,2.8632478632478633,0.895142797581822
